id,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
9426712,8660,APARTMENT,APARTMENT,220000,1,50,1,0,0,1,10,0,0,0,1,1,GOOD
9422049,1180,APARTMENT,PENTHOUSE,1290000,5,275,1,0,0,1,250,0,0,0,4,0,TO_BE_DONE_UP
9374671,2850,HOUSE,VILLA,755000,3,300,1,0,0,1,100,1,700,840,4,0,AS_NEW
9366887,4900,HOUSE,HOUSE,195000,4,135,1,0,0,1,16,1,200,275,2,0,AS_NEW
9305253,3670,HOUSE,HOUSE,337000,3,150,0,0,0,0,0,0,0,498,3,0,GOOD
9394466,1850,HOUSE,HOUSE,490000,4,220,1,0,0,1,60,1,300,677,3,0,AS_NEW
9383710,9308,HOUSE,HOUSE,345000,3,185,1,0,0,1,10,1,65,120,3,0,AS_NEW
9235542,7800,APARTMENT,APARTMENT,167000,1,63,1,0,0,1,2,0,0,0,4,0,GOOD
9057725,6150,HOUSE,VILLA,249999,3,215,1,0,0,1,25,1,720,720,4,0,GOOD
9137039,2570,APARTMENT,SERVICE_FLAT,170000,1,55,1,0,0,1,0,0,0,0,,0,AS_NEW
9382253,2018,HOUSE,EXCEPTIONAL_PROPERTY,1100000,7,350,1,0,0,1,40,1,40,180,2,0,AS_NEW
9420282,2600,HOUSE,HOUSE,275000,0,200,0,0,0,0,0,1,16,90,1,0,TO_RENOVATE
9389312,1340,HOUSE,VILLA,545000,3,202,1,0,0,1,30,1,792,792,4,0,GOOD
9426203,1300,HOUSE,HOUSE,600000,3,195,1,0,0,0,0,1,0,0,4,0,TO_BE_DONE_UP
9212768,2018,APARTMENT,APARTMENT,395000,3,126,1,0,0,1,6,0,0,0,,0,TO_RENOVATE
7341340,6990,HOUSE,MIXED_USE_BUILDING,425000,5,500,0,0,0,0,0,0,0,600,4,0,JUST_RENOVATED
9127448,2300,APARTMENT,KOT,495000,14,,0,1,0,0,0,0,0,0,2,0,GOOD
9426927,2000,APARTMENT,APARTMENT,395000,2,90,1,0,0,1,13,0,0,0,2,0,AS_NEW
9278246,8660,APARTMENT,APARTMENT,155000,1,,0,1,0,0,0,0,0,0,,0,AS_NEW
9359573,5640,HOUSE,VILLA,260000,3,140,1,0,0,0,0,0,0,849,4,0,GOOD
9364009,2490,HOUSE,HOUSE,249000,3,134,1,0,0,1,10,1,900,1115,4,0,GOOD
9429979,6700,APARTMENT,APARTMENT,329000,3,120,1,0,0,1,15,0,0,0,,0,AS_NEW
9375287,1800,HOUSE,HOUSE,299900,2,146,1,0,0,1,22,1,77,170,2,0,TO_BE_DONE_UP
9271904,4430,HOUSE,HOUSE,295000,3,,0,0,0,0,0,0,0,0,,0,GOOD
9383300,9700,HOUSE,MANSION,1050000,5,550,0,0,0,1,0,0,0,298,2,0,JUST_RENOVATED
8826532,8400,APARTMENT,APARTMENT,179000,2,75,1,0,0,1,0,0,0,0,,0,AS_NEW
9023858,7000,APARTMENT,APARTMENT,221544,2,101,1,0,0,1,6,0,0,0,,0,AS_NEW
7404238,8310,HOUSE,EXCEPTIONAL_PROPERTY,500000,3,209,0,0,0,0,0,0,0,180,,0,AS_NEW
9419729,4000,APARTMENT,APARTMENT,235000,4,120,1,0,0,1,0,1,200,0,2,0,AS_NEW
9386567,6140,APARTMENT,APARTMENT,135000,2,77,1,0,0,1,8,0,0,0,2,0,AS_NEW
9289925,8870,APARTMENT,APARTMENT,249500,3,126,1,0,0,1,6,0,0,0,2,0,GOOD
9436519,8860,HOUSE,MIXED_USE_BUILDING,200000,1,117,0,0,0,0,0,0,0,130,,0,JUST_RENOVATED
9232569,8600,APARTMENT,APARTMENT,179500,1,89,1,0,0,1,9,0,0,0,,0,JUST_RENOVATED
9265231,9000,APARTMENT,APARTMENT,329000,2,100,1,0,0,1,0,1,0,0,2,0,AS_NEW
9425117,2070,HOUSE,HOUSE,780000,5,289,0,0,0,0,0,0,0,450,2,0,GOOD
9224032,3400,APARTMENT,APARTMENT,185000,2,80,1,0,0,1,12,0,0,0,2,0,TO_BE_DONE_UP
9259556,1400,APARTMENT,FLAT_STUDIO,127000,0,50,1,0,0,0,0,0,0,0,2,0,GOOD
9256216,8791,APARTMENT,APARTMENT,304330,2,,0,0,0,1,0,0,0,0,,0,AS_NEW
8993909,1070,HOUSE,HOUSE,419000,7,279,0,0,0,0,0,0,0,0,2,0,TO_RENOVATE
8931143,1080,APARTMENT,APARTMENT,149000,1,65,0,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
9157970,8870,APARTMENT,APARTMENT,195000,3,200,1,0,0,1,0,0,0,0,,0,GOOD
9433706,6060,HOUSE,HOUSE,150000,3,145,1,0,0,0,0,1,631,712,3,0,TO_BE_DONE_UP
9343855,8610,HOUSE,HOUSE,238000,2,,1,0,0,0,0,0,0,277,2,0,JUST_RENOVATED
9436050,1342,HOUSE,CASTLE,1500000,8,520,1,0,1,1,80,0,0,20000,4,0,TO_RENOVATE
9431585,2000,APARTMENT,APARTMENT,249000,2,72,1,0,0,1,4,0,0,0,2,0,AS_NEW
9354113,3583,HOUSE,HOUSE,249000,3,160,1,0,0,0,0,0,0,728,4,0,TO_BE_DONE_UP
9397007,1440,HOUSE,VILLA,990000,4,270,1,0,0,1,0,0,0,10796,4,0,AS_NEW
9415740,6200,HOUSE,MIXED_USE_BUILDING,249000,4,240,1,0,0,1,10,0,0,0,3,0,AS_NEW
9416808,8300,APARTMENT,GROUND_FLOOR,695000,2,112,1,0,0,1,0,1,152,0,2,0,AS_NEW
9327852,8310,APARTMENT,APARTMENT,575000,2,178,1,0,0,1,30,0,0,0,2,0,AS_NEW
8784669,1840,APARTMENT,APARTMENT,365000,3,165,0,0,0,1,0,0,0,0,,0,AS_NEW
9415753,9230,HOUSE,HOUSE,183000,2,105,1,0,0,1,0,0,0,130,2,0,GOOD
9401471,9570,APARTMENT,APARTMENT,214000,1,95,1,0,0,1,16,0,0,0,3,0,GOOD
9234762,3450,HOUSE,HOUSE,369000,4,217,1,0,0,1,24,0,0,366,4,0,AS_NEW
8924718,2350,APARTMENT,APARTMENT,199000,1,70,1,0,0,1,0,0,0,0,,0,AS_NEW
9330491,7540,HOUSE,VILLA,279000,3,180,1,0,0,0,0,0,0,459,4,0,GOOD
9393994,8400,HOUSE,HOUSE,279000,8,259,0,0,0,0,0,1,0,148,2,0,TO_RENOVATE
9396994,9450,HOUSE,HOUSE,269000,2,200,1,0,0,1,0,1,400,592,3,0,GOOD
9179060,2880,APARTMENT,APARTMENT,229000,1,65,1,0,0,1,11,1,84,0,2,0,AS_NEW
9374148,3700,HOUSE,MANSION,595000,5,351,1,0,0,0,0,0,0,225,2,0,GOOD
9250534,1410,HOUSE,VILLA,625000,4,210,1,0,1,0,0,1,0,941,4,0,GOOD
9366650,3740,APARTMENT,APARTMENT,215000,2,80,1,0,0,1,0,0,0,0,2,0,GOOD
9387401,1180,APARTMENT,APARTMENT,390500,3,120,1,0,0,1,9,0,0,0,2,0,AS_NEW
9380036,2100,HOUSE,APARTMENT_BLOCK,385000,5,182,1,0,0,0,0,1,44,116,2,0,GOOD
9353176,1500,HOUSE,HOUSE,319000,3,112,1,0,0,1,0,0,0,266,2,0,GOOD
9393972,2547,HOUSE,HOUSE,375000,3,189,1,0,1,0,0,1,130,235,2,0,AS_NEW
9291474,7160,HOUSE,HOUSE,108000,3,,1,0,0,0,0,1,0,370,3,0,TO_BE_DONE_UP
9161632,4000,HOUSE,HOUSE,249000,3,130,0,0,0,0,0,0,0,0,2,0,GOOD
9093991,8400,APARTMENT,APARTMENT,209000,1,75,1,0,0,1,0,0,0,0,2,0,AS_NEW
7997028,1190,APARTMENT,APARTMENT,5200000,20,2500,0,0,0,0,0,0,0,0,,0,AS_NEW
9309549,1140,APARTMENT,APARTMENT,290000,2,96,0,0,0,0,0,0,0,0,,0,AS_NEW
9318862,4041,HOUSE,HOUSE,180000,3,147,0,0,0,0,0,0,0,193,2,0,GOOD
9182104,7100,APARTMENT,APARTMENT,169000,2,96,1,0,0,0,0,0,0,0,4,0,GOOD
9354513,7500,HOUSE,HOUSE,80000,2,,0,0,0,0,0,0,0,110,3,0,TO_RENOVATE
9353339,9800,HOUSE,HOUSE,249700,3,170,0,0,0,1,0,0,0,160,,0,AS_NEW
8763390,2550,APARTMENT,GROUND_FLOOR,209000,1,60,1,0,0,1,0,1,0,0,,0,AS_NEW
9167055,9402,HOUSE,HOUSE,190000,5,,0,0,0,0,0,0,0,0,3,0,TO_RENOVATE
8709490,7301,APARTMENT,APARTMENT,115000,3,99,1,0,0,0,0,0,0,0,3,0,GOOD
8881661,8301,APARTMENT,APARTMENT,170000,2,55,1,0,0,0,0,0,0,0,,0,GOOD
9376139,8434,APARTMENT,FLAT_STUDIO,115000,0,37,1,0,0,1,0,0,0,0,2,0,GOOD
9430456,8930,HOUSE,HOUSE,225000,3,147,1,0,0,1,0,0,0,368,,0,GOOD
9396783,7500,APARTMENT,APARTMENT,335000,2,131,1,0,0,1,10,0,0,0,3,0,AS_NEW
9368428,4040,HOUSE,MIXED_USE_BUILDING,169000,3,134,0,0,0,1,17,1,61,143,3,0,TO_BE_DONE_UP
9264136,2820,HOUSE,HOUSE,547200,3,195,1,0,0,0,0,0,0,640,4,0,AS_NEW
9397117,8820,HOUSE,HOUSE,199000,3,,1,0,0,1,0,0,0,128,3,0,AS_NEW
9035720,8470,APARTMENT,APARTMENT,399500,2,120,0,0,0,0,0,0,0,0,,0,AS_NEW
9387471,2350,APARTMENT,APARTMENT,227900,2,88,0,0,0,1,7,0,0,0,2,0,AS_NEW
9434553,8300,APARTMENT,APARTMENT,1395000,4,117,0,0,0,0,0,0,0,0,,0,TO_RENOVATE
8788185,7170,HOUSE,HOUSE,189000,4,180,0,0,0,1,16,0,0,0,3,0,JUST_RENOVATED
9231672,4760,HOUSE,HOUSE,275000,3,120,1,0,0,0,0,0,0,866,4,0,TO_BE_DONE_UP
9370176,2400,APARTMENT,APARTMENT,154000,1,72,1,0,0,1,8,0,0,0,2,0,TO_BE_DONE_UP
9314368,9550,APARTMENT,APARTMENT,650000,0,,1,0,0,1,0,0,0,0,3,0,GOOD
9387938,1030,HOUSE,APARTMENT_BLOCK,575000,5,320,1,0,0,1,71,0,0,167,2,0,GOOD
9328568,9406,HOUSE,HOUSE,225000,2,142,1,0,0,0,0,1,1318,1318,,0,AS_NEW
9347443,9300,APARTMENT,APARTMENT,595000,3,225,1,0,0,0,0,0,0,0,,0,GOOD
9293155,7000,APARTMENT,APARTMENT,172000,2,82,1,1,0,1,7,0,0,0,2,0,AS_NEW
9392573,9000,HOUSE,HOUSE,425000,2,141,1,0,0,1,10,1,55,105,2,0,GOOD
9288888,1050,APARTMENT,APARTMENT,498000,4,120,1,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
9401428,3700,HOUSE,HOUSE,150000,4,166,1,0,0,0,0,1,1300,1599,4,0,TO_RENOVATE
9437421,1140,APARTMENT,APARTMENT,215000,2,70,1,0,0,0,0,0,0,0,2,0,TO_BE_DONE_UP
9417076,1140,APARTMENT,APARTMENT,280000,2,72,0,0,0,1,0,0,0,0,2,0,AS_NEW
9365139,3670,HOUSE,TOWN_HOUSE,345000,3,208,0,0,0,0,0,0,0,1320,4,0,GOOD
9394802,2900,HOUSE,HOUSE,295000,4,218,1,0,0,0,0,1,0,290,2,0,TO_BE_DONE_UP
9249207,2260,HOUSE,HOUSE,265000,3,159,1,0,0,1,0,0,0,420,3,0,GOOD
9437648,1040,APARTMENT,APARTMENT,470000,3,158,1,0,0,1,6,0,0,0,2,0,GOOD
9397112,1360,HOUSE,HOUSE,350000,4,170,1,0,0,1,100,0,0,585,2,0,AS_NEW
9255215,3380,HOUSE,HOUSE,365000,3,182,1,0,0,0,0,0,0,1357,4,0,GOOD
9212403,1480,HOUSE,HOUSE,350000,6,250,1,0,0,1,20,1,200,310,3,0,GOOD
9271091,6720,HOUSE,HOUSE,410000,4,309,1,0,0,1,0,1,150,380,3,0,AS_NEW
9016220,1000,APARTMENT,APARTMENT,275000,2,82,1,0,0,1,2,0,0,0,2,0,AS_NEW
9213473,8000,HOUSE,HOUSE,295000,3,140,1,0,0,0,0,0,0,55,2,0,GOOD
9319777,3140,HOUSE,VILLA,850000,4,345,1,0,1,1,1,1,1,3000,4,0,AS_NEW
9209077,6041,HOUSE,VILLA,195000,3,90,1,0,0,1,0,0,0,521,4,0,TO_BE_DONE_UP
9092314,1040,HOUSE,HOUSE,850000,5,240,1,0,0,0,0,1,80,162,2,0,GOOD
9284801,8400,APARTMENT,FLAT_STUDIO,165000,0,40,0,0,0,0,0,0,0,0,,0,AS_NEW
9436243,9250,HOUSE,HOUSE,220000,1,,0,0,0,0,0,1,0,480,4,0,TO_RENOVATE
9387609,8480,APARTMENT,APARTMENT,225000,2,85,1,0,0,0,0,0,0,0,,0,AS_NEW
9416070,4500,HOUSE,HOUSE,40000,3,114,1,0,0,1,0,1,0,1530,4,0,TO_BE_DONE_UP
9263991,3000,APARTMENT,KOT,139000,1,19,1,0,0,0,0,0,0,0,1,0,AS_NEW
8928556,4801,HOUSE,APARTMENT_BLOCK,250000,6,160,1,0,0,0,0,0,0,786,2,0,GOOD
9428457,9620,APARTMENT,APARTMENT,299000,3,160,1,0,0,0,0,0,0,0,,0,AS_NEW
9110945,3020,HOUSE,HOUSE,344000,3,130,1,0,0,0,0,1,0,75,2,0,GOOD
9271609,7070,HOUSE,VILLA,295000,3,100,1,0,0,1,38,1,500,728,4,0,AS_NEW
9283000,4430,APARTMENT,APARTMENT,176000,2,,1,0,0,0,0,0,0,0,4,0,JUST_RENOVATED
9226200,1050,HOUSE,MANSION,1150000,5,432,1,0,0,1,80,1,38,162,2,0,AS_NEW
9429782,1050,APARTMENT,PENTHOUSE,1100000,3,130,1,0,0,1,33,0,0,0,,0,AS_NEW
9074521,8430,APARTMENT,FLAT_STUDIO,125000,0,54,1,0,0,0,0,0,0,0,2,0,GOOD
9415768,7700,HOUSE,HOUSE,520000,5,260,1,0,0,1,50,0,0,440,2,1,AS_NEW
9358656,9620,HOUSE,COUNTRY_COTTAGE,425000,3,,0,0,0,0,0,0,0,4473,,0,TO_RENOVATE
9408382,1840,APARTMENT,GROUND_FLOOR,195000,1,82,1,0,0,0,0,0,0,0,2,0,TO_BE_DONE_UP
9375597,1083,HOUSE,HOUSE,325000,3,141,1,0,0,1,20,1,150,221,2,0,TO_BE_DONE_UP
9419634,6900,HOUSE,HOUSE,375000,4,197,1,0,0,1,22,0,0,1032,4,0,JUST_RENOVATED
9227495,1180,HOUSE,HOUSE,585000,3,170,1,0,1,1,17,0,0,81,2,0,AS_NEW
9419481,1500,APARTMENT,APARTMENT,258000,2,100,1,0,0,1,13,0,0,0,2,0,AS_NEW
9430966,3000,HOUSE,HOUSE,499500,5,140,0,0,0,0,0,1,45,103,1,0,GOOD
9234966,8870,APARTMENT,APARTMENT,195000,3,240,1,0,0,1,0,0,0,0,,0,GOOD
8838525,8820,HOUSE,HOUSE,270000,3,140,0,0,0,0,0,0,0,207,,0,AS_NEW
8935609,3800,HOUSE,MIXED_USE_BUILDING,220000,2,110,0,0,0,0,0,0,0,72,,0,JUST_RENOVATED
9361755,5660,HOUSE,HOUSE,105000,4,110,0,0,0,0,0,1,1,210,3,0,TO_BE_DONE_UP
9228070,8600,APARTMENT,APARTMENT,219500,2,91,1,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9413522,8700,HOUSE,HOUSE,278000,4,,0,0,0,0,0,1,0,317,,0,JUST_RENOVATED
9368235,7700,APARTMENT,APARTMENT,310000,3,208,1,0,0,1,10,0,0,0,,0,AS_NEW
9329027,5580,APARTMENT,APARTMENT,129000,1,75,1,0,0,0,0,0,0,0,2,0,GOOD
9437481,2640,HOUSE,HOUSE,325000,3,150,1,0,0,0,0,1,124,200,2,0,TO_BE_DONE_UP
7976375,8660,APARTMENT,APARTMENT,335000,3,144,1,0,0,1,6,0,0,0,2,0,AS_NEW
9421892,7900,HOUSE,HOUSE,160000,2,121,1,0,1,0,0,0,0,1820,4,0,TO_RENOVATE
9420671,9620,APARTMENT,APARTMENT,245000,2,93,1,0,0,1,0,0,0,0,,0,AS_NEW
9242080,8500,HOUSE,HOUSE,220000,3,180,0,0,0,0,0,1,0,213,4,0,GOOD
9312199,4530,HOUSE,VILLA,369000,3,200,1,0,0,1,0,0,0,860,4,0,AS_NEW
9417061,1190,APARTMENT,DUPLEX,1180000,2,204,1,0,0,1,106,0,0,0,4,0,AS_NEW
9395859,1495,HOUSE,HOUSE,685000,3,245,0,0,0,1,0,0,0,4841,4,0,GOOD
9334416,2300,APARTMENT,PENTHOUSE,579000,3,200,1,0,0,1,45,0,0,0,3,0,AS_NEW
9318247,2870,HOUSE,HOUSE,289000,3,140,1,0,0,1,0,1,100,234,2,0,GOOD
9078370,2500,APARTMENT,APARTMENT,499000,2,117,0,0,0,1,23,0,0,0,,0,AS_NEW
9111728,4800,HOUSE,MIXED_USE_BUILDING,249000,2,240,1,0,0,0,0,0,0,81,3,0,GOOD
9365108,4020,HOUSE,APARTMENT_BLOCK,1200000,12,560,1,0,0,0,0,0,0,0,2,0,AS_NEW
8657724,8870,APARTMENT,DUPLEX,199000,2,99,1,0,0,1,7,0,0,0,,0,AS_NEW
9393782,1180,HOUSE,HOUSE,630000,4,181,1,0,0,0,0,0,0,300,2,0,GOOD
9338559,4280,HOUSE,HOUSE,375000,4,216,1,1,0,1,0,0,0,140,3,0,AS_NEW
9027638,9160,APARTMENT,SERVICE_FLAT,215000,2,87,1,0,0,1,15,0,0,0,2,0,GOOD
9031444,9960,APARTMENT,APARTMENT,219000,3,130,1,0,0,1,78,0,0,0,2,0,GOOD
9389479,2812,HOUSE,HOUSE,385000,4,225,1,0,0,0,0,0,0,540,3,0,GOOD
9430226,2820,HOUSE,HOUSE,1695000,6,1000,1,0,0,1,0,1,0,2200,,0,GOOD
9383231,2000,APARTMENT,APARTMENT,399000,1,90,1,0,0,1,80,0,0,0,,0,AS_NEW
9336282,4452,APARTMENT,APARTMENT,230000,2,88,1,1,0,1,6,0,0,0,2,0,AS_NEW
9382013,4100,HOUSE,HOUSE,275000,5,300,1,0,0,1,25,1,280,355,2,0,GOOD
8056306,7500,HOUSE,MIXED_USE_BUILDING,1490000,0,,0,0,0,0,0,0,0,832,2,0,TO_RENOVATE
9368553,1180,APARTMENT,APARTMENT,292500,2,88,1,0,0,1,6,0,0,0,,0,AS_NEW
9035722,8470,APARTMENT,APARTMENT,427500,3,129,0,0,0,0,0,0,0,0,,0,AS_NEW
9269084,7100,HOUSE,HOUSE,190000,1,126,1,0,0,1,0,0,0,0,2,0,GOOD
9259490,7942,HOUSE,EXCEPTIONAL_PROPERTY,260000,5,250,1,0,0,1,100,0,0,2200,4,0,AS_NEW
9392697,1000,APARTMENT,FLAT_STUDIO,123000,0,30,0,0,0,0,0,0,0,0,2,0,GOOD
9391910,9970,HOUSE,HOUSE,299000,2,,0,0,0,0,0,1,0,1029,4,0,TO_RENOVATE
9408384,1800,APARTMENT,APARTMENT,191939,1,71,0,0,0,1,7,0,0,0,2,0,AS_NEW
9278753,6061,HOUSE,MANSION,239000,5,,0,0,0,1,0,0,0,0,2,0,JUST_RENOVATED
9353309,1601,HOUSE,HOUSE,329000,4,125,1,0,0,1,0,0,0,273,3,0,GOOD
9310784,6500,HOUSE,HOUSE,115000,3,,0,0,0,0,0,0,0,865,3,0,TO_BE_DONE_UP
9318241,2018,APARTMENT,GROUND_FLOOR,519000,2,151,0,0,0,1,11,0,0,0,,0,GOOD
9429498,9000,APARTMENT,APARTMENT,175000,2,60,0,0,0,0,0,0,0,0,,0,AS_NEW
9384741,8300,APARTMENT,DUPLEX,995000,2,116,0,0,0,1,0,0,0,0,,0,GOOD
9234026,4960,APARTMENT,APARTMENT,266500,2,98,1,0,0,1,17,0,0,0,2,0,AS_NEW
9300350,8620,APARTMENT,APARTMENT,174000,1,47,0,0,0,0,0,1,0,0,,0,AS_NEW
9288007,2660,APARTMENT,APARTMENT,210000,2,80,1,0,0,0,0,1,0,0,,0,AS_NEW
9366244,2060,HOUSE,HOUSE,239000,4,148,1,0,0,0,0,0,0,65,2,0,TO_BE_DONE_UP
9387935,1030,HOUSE,HOUSE,575000,5,320,1,0,0,1,71,0,0,167,2,0,GOOD
9400036,9700,HOUSE,HOUSE,255000,3,,1,0,0,0,0,0,0,681,3,0,GOOD
9431263,8660,APARTMENT,APARTMENT,189000,1,,0,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9378123,4000,APARTMENT,APARTMENT,175000,2,91,1,0,0,0,0,0,0,0,2,0,GOOD
9402807,8670,APARTMENT,FLAT_STUDIO,109800,0,43,1,0,0,0,0,0,0,0,2,0,TO_RENOVATE
9243822,5100,HOUSE,HOUSE,290000,3,184,1,0,1,1,15,1,439,439,2,0,TO_BE_DONE_UP
9418327,8800,APARTMENT,APARTMENT,135000,3,103,0,0,0,0,0,1,0,0,2,0,TO_BE_DONE_UP
9223303,4000,HOUSE,APARTMENT_BLOCK,450000,5,350,1,0,0,1,20,0,0,90,2,0,GOOD
9412081,1950,APARTMENT,FLAT_STUDIO,120000,0,25,1,0,0,0,0,0,0,0,,0,GOOD
9282493,1600,APARTMENT,APARTMENT,165000,1,58,1,0,0,1,2,0,0,0,,0,TO_BE_DONE_UP
9296130,4020,APARTMENT,PENTHOUSE,178000,2,105,1,0,1,1,15,0,0,0,2,0,GOOD
7268934,7160,HOUSE,APARTMENT_BLOCK,899999,2,1000,1,0,0,1,0,0,0,1300,4,0,AS_NEW
9183723,6030,HOUSE,HOUSE,89000,3,105,0,0,0,0,0,1,0,505,2,0,TO_RENOVATE
9283255,6850,HOUSE,HOUSE,159000,5,180,0,0,0,0,0,1,0,7166,4,0,TO_RENOVATE
9417746,2610,APARTMENT,APARTMENT,379000,2,124,1,0,0,1,25,0,0,0,2,0,AS_NEW
9281937,2830,HOUSE,VILLA,645000,4,,1,0,1,1,15,0,0,1000,4,0,AS_NEW
9350315,8850,HOUSE,VILLA,350000,2,118,1,0,0,0,0,0,0,445,4,0,GOOD
9066015,6183,HOUSE,HOUSE,245000,5,238,1,0,0,1,0,0,0,624,2,0,AS_NEW
9406070,7000,HOUSE,HOUSE,259000,3,105,1,0,0,1,9,1,55,130,2,0,AS_NEW
9382834,3400,HOUSE,HOUSE,298000,3,186,1,0,0,1,0,0,0,459,3,0,AS_NEW
9383729,2140,HOUSE,HOUSE,275000,3,120,1,0,0,0,0,1,35,89,2,0,GOOD
9351916,1080,APARTMENT,APARTMENT,275000,2,98,1,0,0,1,4,0,0,0,2,0,AS_NEW
9131183,4800,HOUSE,HOUSE,63000,1,35,1,0,0,0,0,0,0,20,2,0,TO_BE_DONE_UP
9317405,1000,APARTMENT,APARTMENT,630000,3,177,1,0,0,1,0,0,0,0,,0,GOOD
9344488,1861,HOUSE,HOUSE,349000,3,180,1,0,0,1,0,0,0,371,3,0,TO_BE_DONE_UP
7757425,8820,APARTMENT,APARTMENT,178000,1,64,1,0,0,0,0,0,0,0,,0,AS_NEW
9379514,1315,HOUSE,HOUSE,450000,6,240,1,0,0,1,0,1,640,640,4,1,AS_NEW
9424819,2845,APARTMENT,APARTMENT,189000,1,65,1,0,0,0,0,0,0,0,,0,AS_NEW
9418147,1140,APARTMENT,APARTMENT,228000,1,67,1,1,0,1,8,0,0,0,2,0,AS_NEW
9429116,4970,APARTMENT,APARTMENT,86000,1,47,1,0,0,1,8,1,12,0,2,0,GOOD
9186345,4347,HOUSE,HOUSE,369000,7,360,1,0,0,1,0,1,276,760,3,0,GOOD
9095001,4020,HOUSE,HOUSE,345000,7,,1,0,0,1,29,0,0,110,2,0,GOOD
7597229,7000,APARTMENT,APARTMENT,129000,1,66,0,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9336489,6000,HOUSE,APARTMENT_BLOCK,210000,5,,1,0,0,1,0,0,0,0,3,0,TO_BE_DONE_UP
9434222,2560,HOUSE,HOUSE,369000,3,,1,0,0,0,0,0,0,0,4,0,GOOD
9398234,1761,HOUSE,VILLA,855000,6,404,1,0,0,1,0,0,0,2539,4,0,GOOD
9324139,2018,HOUSE,APARTMENT_BLOCK,350000,3,105,1,0,0,0,0,0,0,40,2,0,AS_NEW
9283432,2222,HOUSE,HOUSE,450000,3,178,0,0,0,0,0,0,0,912,4,0,TO_RENOVATE
9353315,8300,HOUSE,HOUSE,539000,3,150,0,0,0,1,0,1,0,500,,0,AS_NEW
9416116,9300,HOUSE,HOUSE,298000,3,,1,0,1,1,1,1,1,450,1,0,GOOD
9299011,3670,HOUSE,HOUSE,347000,5,213,0,0,0,1,0,0,0,885,4,0,GOOD
9234965,8870,APARTMENT,APARTMENT,195000,2,240,1,0,0,1,0,0,0,0,,0,GOOD
9255590,8791,APARTMENT,APARTMENT,319795,3,,0,0,0,1,0,0,0,0,,0,AS_NEW
9352619,1030,APARTMENT,APARTMENT,275000,2,84,1,0,0,1,5,0,0,0,,0,AS_NEW
9392402,6040,HOUSE,HOUSE,110000,2,75,1,0,0,0,0,0,0,80,2,0,TO_BE_DONE_UP
8838530,8820,HOUSE,HOUSE,275000,3,140,0,0,0,0,0,0,0,225,,0,AS_NEW
9263533,7900,APARTMENT,APARTMENT,149000,2,95,1,0,0,0,0,0,0,0,3,0,AS_NEW
9363722,3000,APARTMENT,APARTMENT,506700,1,120,0,0,0,1,18,0,0,0,,0,AS_NEW
8647844,1390,HOUSE,EXCEPTIONAL_PROPERTY,1175000,6,562,1,0,0,1,0,0,0,1934,4,1,AS_NEW
9334884,5500,APARTMENT,APARTMENT,140000,1,75,1,0,0,1,0,1,0,0,,0,GOOD
9435805,2018,APARTMENT,DUPLEX,299000,2,80,0,0,0,1,6,0,0,0,2,0,AS_NEW
9162814,4500,HOUSE,MIXED_USE_BUILDING,225000,2,214,1,0,0,1,40,0,0,95,2,0,GOOD
9364043,4870,HOUSE,VILLA,290000,4,,1,0,0,1,0,1,0,805,4,0,GOOD
9408531,8900,APARTMENT,APARTMENT,220000,3,100,1,0,0,1,11,0,0,0,2,0,TO_BE_DONE_UP
9376031,2018,HOUSE,HOUSE,585000,3,255,0,0,0,1,0,0,0,93,2,0,AS_NEW
9286921,9620,HOUSE,HOUSE,350000,3,245,1,0,1,1,45,1,5502,759,3,0,TO_BE_DONE_UP
9312844,3500,APARTMENT,APARTMENT,275000,3,101,1,0,0,1,2,0,0,0,3,0,JUST_RENOVATED
9391989,1480,HOUSE,HOUSE,175000,5,220,0,0,0,1,30,1,13,179,3,0,TO_RENOVATE
8948228,2000,HOUSE,APARTMENT_BLOCK,1250000,5,434,0,0,0,0,0,0,0,112,2,0,GOOD
9049652,2170,HOUSE,HOUSE,365000,3,305,0,0,0,1,0,0,0,358,2,0,JUST_RENOVATED
9405228,2018,APARTMENT,DUPLEX,339000,2,132,1,0,0,1,8,0,0,0,2,0,AS_NEW
9239885,8400,APARTMENT,APARTMENT,129000,1,55,1,1,0,0,0,0,0,0,2,0,GOOD
9254532,1140,APARTMENT,APARTMENT,219000,2,62,1,1,0,0,0,0,0,0,2,0,GOOD
9422210,3600,HOUSE,HOUSE,255000,4,314,0,0,0,1,0,1,1170,1327,3,0,TO_RENOVATE
9406217,7830,HOUSE,HOUSE,270000,2,,1,0,0,1,100,1,500,600,3,0,JUST_RENOVATED
9424375,1050,APARTMENT,APARTMENT,1050000,3,170,1,0,0,1,13,0,0,0,2,0,AS_NEW
9326853,6230,HOUSE,HOUSE,249000,3,180,1,0,0,1,30,1,760,840,3,0,GOOD
9369501,1180,HOUSE,HOUSE,1290000,7,420,1,0,1,1,10,1,140,300,2,0,AS_NEW
